Index,sentence_id,match_id,masked_text,form_grammatical_nom,form_ungrammatical_dat,form_ungrammatical_erg,p_form_grammatical_nom,I_form_grammatical_nom,p_form_ungrammatical_dat,I_form_ungrammatical_dat,p_form_ungrammatical_erg,I_form_ungrammatical_erg,certainty
0,wiki_cytology_00865,1,"[MASK] შედგება გარე შრისა და მის ქვეშ განლაგებული პლაზმური მემბრანისაგან, რომელიც უშუალოდ ციტოპლაზმას შემოსაზღვრავს.",იგი,მას,მან,2.288551986806552e-10,32.024845884264685,2.215300609620386e-09,28.749850372550362,8.339894996822755e-09,26.837323634407056,1.0
1,wiki_economics_00942,13,"2007 წელი „ეკონომიკური ბუმის“ პერიოდი იყო, რადგანაც ეკონომიკის 12.3%-იანი [MASK] დაფიქსირდა.",ზრდა,ზრდას,ზრდამ,0.7710770964622498,0.37505297907513385,0.022972650985991442,5.443938840082732,0.030658362210166826,5.027575560435608,0.9
2,wiki_electrochemistry_01003,4,"ამ ამოცანების შესაბამისი [MASK] განიხილება ელექტროდიკაში, რომელიც სწავლობს ორი ფაზის საზღვარზე მიმდინარე მოვლენებს, ამ მოვლენების თერმოდინამიკას, ფაზათა საზღვრის აგებულებასა და ელექტროქიმიის კინეტიკის კანონებს.",თეორია,თეორიას,თეორიამ,3.530176459577208e-06,18.11182826939877,1.919865948857098e-08,25.63441917818927,2.168399866881531e-09,28.780722030517268,0.8
3,wiki_engineering_01052,2,"კომპიუტერული [MASK] ძირითადად წერენ პროგრამებს მიკროკონტროლირებისა და მიკროპროცესორებისთვის, ქმნიან VLSI ჩიპებს, პლატებს და ოპერაციულ სისტემებს შესაბამისი მოწყობილებისთვის.",ინჟინრები,ინჟინრებს,ინჟინრებმა,3.936413683233385e-11,34.564327200271855,9.625037082380187e-16,49.88405741922103,1.4782465428927483e-19,62.552746899717974,0.73
4,wiki_engineering_01065,5,"კომპიუტერული ინჟინერიის პირველი სასწავლო [MASK] 1972 წელს აშშ-ში, კლივლენდის ერთ-ერთ უნივერსიტეტში დამკვიდრდა.",პროგრამა,პროგრამას,პროგრამამ,0.28005704283714294,1.8362073854435148,0.0003100969075083005,11.654993241037435,0.0010652920253826493,9.87453531822907,0.79
5,wiki_entomology_01072,6,"აქვთ 2 წყვილი ფრთა, [MASK] მთლიანად ან ნაწილობრივ დაფარულია ქერცლით, მწუწნავი პირის აპარატი (ხორთუმი).",რომლებიც,რომლებსაც,რომლებმაც,0.12760864198207852,2.9702020594953567,4.60189803561661e-05,14.407411456355023,5.192299795453434e-06,17.55519488457584,0.96
6,wiki_epidemiology_01121,8,1992 წელს ჩამოყალიბდა განსაკუთრებით საშიში პათოგენების კვლევითი [MASK].,ცენტრი,ცენტრს,ცენტრმა,0.03077776543796062,5.021967698478927,2.0726369667176685e-07,22.202029221272113,6.2971868511950205e-09,27.24264537810827,0.96
7,wiki_ethics_01141,3,"ჟურნალისტთა ეთიკის [MASK], შექმნილია და მიღებულია 2001 წელს საქართველოს ჟურნალისტთა დამოუკიდებელი ასოციაციას მიერ.",კოდექსი,კოდექსს,კოდექსმა,0.0003371313864840874,11.534401432983564,7.690406653739399e-07,20.310436777100932,9.833998651296892e-08,23.27764660180161,0.8
8,wiki_ethnography_01154,15,"ტერმინი „ეთნოგრაფია“ პირველად 1607 წელს იხმარეს, თუმცა ამ მეცნიერული დისციპლინის აღსანიშნავად [MASK] საბოლოოდ დღემდე არ დამკვიდრებულა.",იგი,მას,მან,0.06946880370378494,3.8474909363400287,0.013823579996824268,6.176724900038585,0.0006348792812786997,10.62123008192813,0.84
9,wiki_fantasy_01178,1,"[MASK] „ეპიკური ფენტეზი“ (ინგლ. high fantasy) პირველად 1971 წელს ლოიდ ალექსანდრის მიერ იქნა გამოყენებული, ესეში „ეპიკური ფენტეზი და ჰეროიკული რომანტიზმი“ (ინგლ. High Fantasy and Heroic Romance).",ტერმინი,ტერმინს,ტერმინმა,4.5536165998782933e-17,54.28576478685864,1.251436424354327e-17,56.149192612189545,1.7352871282128115e-18,58.99953131077361,1.0
10,wiki_geochemistry_01318,1,"[MASK] ემიჯნება გეოლოგიურ, ფიზიკურ და ქიმიურ მეცნიერებებს და ბიოგეოქიმიის საშუალებით უკავშირდება ბიოლოგიას.",იგი,მას,მან,7.0592824918947025e-09,27.07783129910026,1.7989218292768793e-07,22.40636416743029,1.3685998112578098e-07,22.800796010688266,0.99
11,wiki_geochemistry_01334,1,[MASK] გეოქიმია მეცნიერებაში შემოიტანა შვეიცარიელმა ქიმიკოსმა კრისტიან ფრიდრიხ შენბაინმა 1838 წ.,ტერმინი,ტერმინს,ტერმინმა,1.317873364148145e-13,42.78685348662901,9.052092213865891e-14,43.32874204697675,5.826250347571594e-14,43.96442563459323,0.99
12,wiki_geography_01349,3,გეოგრაფიული გარსის [MASK] იცვლება დროსა და სივრცეში.,განვითარება,განვითარებას,განვითარებამ,0.0013702858705073595,9.511307383490776,8.720009268412899e-06,16.807238900894653,1.6267399677669367e-05,15.907656817891587,0.74
13,wiki_history_01509,1,"[MASK] უძველეს ხანაში წარმოიშვა, ხოლო XV-XVI საუკუნეებიდან მეცნიერთა პროფესიული გაერთიანების სახე მიიღო (ხშირად მათ აკადემიებს უწოდებდნენ).",იგი,მას,მან,2.1248532447448757e-11,35.453845840341266,4.114234231078487e-10,31.178657017335556,6.804269370164215e-10,30.452840692747756,1.0
14,wiki_hydrobiology_01542,10,"ჰიდრობიოლოგია — მეცნიერება იმ ორგანიზმების მთელი კომპლექსის შესახებ, [MASK] წყალში (მტკნარ წყლებში, ზღვებსა და ოკეანეებში) ცხოვრობენ.",რომლებიც,რომლებსაც,რომლებმაც,0.9868871569633484,0.019042961975074147,0.00045011055772192765,11.117432974802808,0.00015962790348567077,12.612999518078567,0.99
15,wiki_ideology_01602,1,"[MASK] გამოიყენება, როგორც პოპულარულ, ისე ფილოსოფიურ ტერმინოლოგიაში.",ტერმინი,ტერმინს,ტერმინმა,4.212565077859964e-14,44.43229435446552,3.885579479268466e-15,47.870791651054766,4.962190031562489e-16,50.83987253259599,1.0
16,wiki_international_01675,5,"არსებობს იმდენი საერთაშორისო კერძო [MASK], რამდენი სახელმწიფოცაა მსოფლიოში.",სამართალი,სამართალს,სამართალმა,1.9315070518433104e-07,22.303769719418913,5.84900061647333e-09,27.349162712850422,2.1974054856693903e-11,35.405407929945646,0.72
17,wiki_linguistics_01801,1,"[MASK] მომდინარეობს ლათინური lingua-საგან, რაც ნიშნავს „ენას“.",იგი,მას,მან,6.373414151994432e-08,23.903358347271617,3.292451822289879e-07,21.534334334208715,1.1974389053648342e-06,19.67161651935492,0.99
18,wiki_linguistics_01802,6,"მონათესავედ მიაჩნიათ ისეთი ენები, [MASK] ერთი ენისგან მომდინარეობენ, ერთი ენის დიალექტთა დიფერენციაციის პროცესში გაჩნდნენ.",რომლებიც,რომლებსაც,რომლებმაც,0.988720715045929,0.01636503590491232,0.00021905745961703374,12.156403035606415,6.15222234046087e-05,13.988532831396512,0.99
19,wiki_literary_01831,1,"[MASK] გვევლინება შემფასებლად, მხატვრული ქმნილების ავ-კარგის განმსაზღვრელად.",იგი,მას,მან,4.2355789986459085e-08,24.492865561352758,2.6766770133690453e-07,21.833053600437665,3.1637833330933073e-07,21.59184586180127,0.99
20,wiki_literary_01839,2,"ლიტერატურის [MASK] ეფუძნება ხელოვნების თეორიასა და ფილოსოფიას, მჭიდრო კავშირი აქვს რელიგიასთან, ლინგვისტიკასთან, ესთეტიკასთან, კულტუროლოგიასთან, ანთროპოლოგიასთან, ფსიქოლოგიასთან და ა.შ.",თეორია,თეორიას,თეორიამ,0.00014957413821774256,12.706851628724863,4.6993027745405145e-07,21.021049941108387,5.402655092760512e-08,24.14175617630938,0.7
21,wiki_literature_01857,5,პოეზიისა და მუსიკის მჭიდრო [MASK] განპირობებულია მათი ძირითადი მასალის ბგერითი ბუნებით.,კავშირი,კავშირს,კავშირმა,0.7075677514076233,0.49905979861776206,3.53946496151975e-09,28.073821560260082,3.983780340537592e-09,27.903214752351772,0.91
22,wiki_management_01907,12,"პროექტის შედეგები (Deliverable) წარმოადგენენ მატერიალურ ან არამატერიალურ ობიექტებს, [MASK] შექმნილია პროექტის ფარგლებში და განსაზღვრულია დამკვეთისთვის გადასაცემად.",რომლებიც,რომლებსაც,რომლებმაც,0.7071861028671265,0.4998381707259981,0.000245615345193073,11.991311681453869,0.00031195546034723526,11.646372317523229,0.94
23,wiki_material_01948,3,"ამ მასალების [MASK] ტრადიციულად ცალკეულ სეგმენტებად და სპეციალობებად იყოფა, მაგ. დურგლობა, სანტექნიკა, თბოიზოლაცია, გადახურვა და ა.შ.",გამოყენება,გამოყენებას,გამოყენებამ,0.42433613538742065,1.2367205547823041,0.0021400537830945365,8.868137230265221,0.002431594193573445,8.683881805785786,0.77
24,wiki_mathematics_01976,1,"[MASK] ნიშნავს რომ, მისი თითოეული მტკიცებულება - თეორემა მიიღება სხვა უკვე ცნობილი თეორემების საფუძველზე, დამტკიცების საშუალებით.",ეს,ამას,ამან,2.4144030774664322e-08,25.3037582092206,2.521834741031627e-09,28.56287911682365,6.280045513980629e-14,43.85621831348512,1.0
25,wiki_metallurgy_02038,1,[MASK] „ლითონმცოდნეობა“ შემოიღეს გერმანიაში XX საუკუნის 20-იან წლებში.,ტერმინი,ტერმინს,ტერმინმა,3.552353291524942e-18,57.96593063907025,4.934454409522009e-19,60.81374322459976,1.9751233537590448e-19,62.13469104511488,1.0
26,wiki_microbiology_02087,3,ამიტომ მათი [MASK] შეიძლება მხოლოდ ელექტრონული მიკროსკოპის საშუალებით.,შესწავლა,შესწავლას,შესწავლამ,4.6668195658979654e-05,14.387200785239829,4.345325539922652e-06,17.812104305463105,3.3314700995583793e-08,24.839265813838168,0.72
27,wiki_morphology_02148,1,[MASK] ორი ნაწილისაგან შედგება: მორფოლოგია და სინტაქსი.,იგი,მას,მან,8.661494854678162e-10,30.104664913145765,2.1086229651245938e-08,25.499123603736184,2.024597591798739e-07,22.23586147720574,0.95
28,wiki_novel_02192,3,"თემატიკის მიხედვით [MASK] შეიძლება იყოს ისტორიული, სოციალური, ფილოსოფიური, საოჯახო-ყოფითი, სათავგადასავლო, ფანტასტიკური და ა.შ.",რომანი,რომანს,რომანმა,0.0009700131647066425,10.009708052323802,8.609508206838406e-08,23.469493928889005,1.2182862065969056e-09,29.61249975495154,0.84
29,wiki_organic_02247,1,"[MASK] მოიცავს დნობის ტემპერატურას, დუღილის ტემპერატურას და რეფრაქციის ინდექსს.",ინფორმაცია,ინფორმაციას,ინფორმაციამ,2.5527947811188086e-11,35.1891314794442,7.783958477780577e-10,30.25877693454851,1.4432631630603944e-16,52.621515134913174,0.98
30,wiki_oriental_02257,2,თავდაპირველად [MASK] უმთავრესად ვითარდებოდა როგორც ფილოლოგიური დისციპლინა.,თურქოლოგია,თურქოლოგიას,თურქოლოგიამ,1.0989320884057734e-09,29.761250620335595,1.3235186485240268e-11,36.1368305210519,7.630773869651242e-12,36.9313077642499,0.98
31,wiki_paleontology_02315,8,პროფესორ გ. ხარატიშვილის სახელობის გეოლოგიისა და პალეონტოლოგიის [MASK] შეიქმნა 1953 წელს.,მუზეუმი,მუზეუმს,მუზეუმმა,0.0003060642920900135,11.673877641217226,5.222018476896773e-10,30.834673386573275,2.113881068788025e-11,35.461314833689585,0.97
32,wiki_paleontology_02318,1,[MASK] ასევე გამოიყენებოდა მნიშვნელოვანი ევოლუციური მოვლენების თარიღების გასაგებად.,იგი,მას,მან,1.4518304780608553e-08,26.03755175117763,6.70261897539603e-07,20.508771741098002,3.759041419471029e-06,18.021203757338764,1.0
33,wiki_pharmacology_02373,12,"ანტიბიოტიკები, აგრეთვე, ანტიბაქტერიული საშუალებები — არის ანტიმიკრობული პრეპარატები, [MASK] გამოიყენება ბაქტერიული ინფექციის სამკურნალოდ და პრევენციისთვის.",რომლებიც,რომლებსაც,რომლებმაც,0.8025975227355957,0.31725139172558,0.0005607408238574864,10.800378272768649,2.4977814973681244e-05,15.288993197031012,0.96
34,wiki_philology_02415,15,"სწორედ მეოცე საუკუნის ქართული არაბისტიკის ერთ–ერთ თვალსაჩინო ფიგურას წარმოადგენს აკადემიკოსი გიორგი წერეთელი, რომლის [MASK] თავისი მნიშვნელოვნებით სცდება საქართველოს ფარგლებს.",შრომები,შრომებს,შრომებმა,6.569487091584367e-06,17.21578783185317,1.477008722153978e-07,22.69081831856169,7.030619094631638e-09,27.083701119819448,0.81
35,wiki_philosophy_02431,1,"[MASK] წერს, რომ ისტორიული პროცესის საშუალებით სამყაროს აბსოლუტური გონი სრულყოფასა და თვითრეალიზაციის უმაღლეს ფორმას აღწევს.",იგი,მას,მან,1.812964711689346e-08,25.717073914968978,6.313766220955586e-07,20.594995821063335,1.0199231610386048e-06,19.903108102778628,0.97
36,wiki_physical_02484,2,"კატალიზის [MASK] ბუნებაში გავრცელებულია (ცოცხალ ორგანიზმებში მიმდინარე პროცესების უმრავლესობა კატალიტურია) და ფართოდ გამოიყენება ტექნიკაში (ნავთობგადამუშავებასა და ნავთობქიმიაში, გოგირდმჟავის, ამიაკის, აზოტმჟავის წარმოებაში და ა.შ.).",მოვლენა,მოვლენას,მოვლენამ,3.1196484723635814e-07,21.612113191454096,2.294296914872946e-09,28.699300745153984,2.3242995418995014e-10,32.00248494219424,0.82
37,wiki_physical_02500,14,გასული საუკუნის 40-იან წწ. დაიწყო საქართველოსა და მისი რეგიონების ფიზიკურ-გეოგრაფიული (ლანდშაფტური) [MASK].,შესწავლა,შესწავლას,შესწავლამ,0.00041675131550597896,11.228525626358257,3.661152707101501e-08,24.703126809224973,4.083485350481023e-08,24.54562370705926,0.73
38,wiki_physics_02525,3,ყოველი ფიზიკური [MASK] განიხილებოდა როგორც ნაწილაკების ურთიერთქმედებისა და მოძრაობის შედეგი.,მოვლენა,მოვლენას,მოვლენამ,0.0002386328064460166,12.032919985956948,1.3827703539380499e-06,19.464006991103734,3.3948594381576105e-08,24.812072917197682,0.77
39,wiki_physics_02526,4,ატომური ფიზიკის შემდგომი [MASK] ორი მიმართულებით წარიმართა.,განვითარება,განვითარებას,განვითარებამ,0.06939977407455444,3.848925223542521,0.001318743805173717,9.566619967916122,0.0034153850175311358,8.193736061469448,0.69
40,wiki_politics_02585,2,"შემოსავლის [MASK] განსხვავდება „ნებაყოფლობითი“ ხელფასისა და ფასების სახელმძღვანელო პრინციპებიდან ვიდრე სავალდებულო კონტროლისთვის, როგორიცაა ფასის/ხელფასის გაყინვა.",პოლიტიკა,პოლიტიკას,პოლიტიკამ,0.02887634374201298,5.113968106801642,0.0003565328464408703,11.453677385027694,0.00010272435118711251,13.248934161159639,0.75
41,wiki_politics_02592,1,[MASK] დაკავშირებულია „სანიტარულ კორდონთან“ რომელიც შემდგომში ეწოდა სსრკ-ის გეოპოლიტიკურ შეკავებას 1940-იან წლებში.,ტერმინი,ტერმინს,ტერმინმა,1.5732292430549477e-15,49.175192514971734,1.5701467609807945e-16,52.49995010465818,4.9463625081303395e-17,54.1664096375067,1.0
42,wiki_psychology_02635,8,"ფილოსოფიურად, ადამიანის გონებისა და მისი პროცესების [MASK] ძველი ბერძნების დროიდან დაიწყო.",შესწავლა,შესწავლას,შესწავლამ,4.195127477591226e-06,17.862853918731926,1.8994283147866712e-08,25.64985949397846,2.48186442464465e-06,18.620144260961073,0.82
43,wiki_psychology_02638,3,სამედიცინო ფსიქოლოგიის [MASK] არ განსხვავდება ზოგადად ფსიქოლოგიის მეთოდებისაგან.,მეთოდები,მეთოდებს,მეთოდებმა,0.0030401749135093577,8.361629954548118,1.5042185533795483e-06,19.34255437267447,2.303812704201644e-07,22.04947323115657,0.88
44,wiki_sinology_02673,7,2007 წელს თბილისის აზიისა და აფრიკის [MASK] თავისუფალი უნივერსიტეტის შემადგენლობაში შევიდა.,ინსტიტუტი,ინსტიტუტს,ინსტიტუტმა,0.8933773636817932,0.16265839466498827,2.465048640624219e-07,21.951880549902466,5.080138439650526e-09,27.552485041343964,0.96
45,wiki_soil_02748,3,ნიადაგების მეცნიერული [MASK] დაიწყო XVIII-XIX სს. მიჯნაზე.,შესწავლა,შესწავლას,შესწავლამ,5.236795782111772e-07,20.864812318709973,1.1696774214797177e-09,29.67124214178285,3.2364154026100324e-09,28.20295606054996,0.88
46,wiki_soil_02751,3,ნიადაგთმცოდნეობის მეცნიერული [MASK] რუსეთში XIX საუკუნის II ნახევარში შეიქმნა და მას გენეზისური მიმართულება მიეცა.,თეორია,თეორიას,თეორიამ,1.301367084017496e-05,16.229612505776696,3.266550182526102e-08,24.86765695572126,2.1887791475202874e-08,25.44529836823996,0.75
47,wiki_technology_02824,10,"ნანოტექნოლოგიას აქვს პოტენციალი შექმნას მრავალი ახალი მოწყობილობა, რომელთა [MASK] შესაძლებელი იქნება მედიცინაში, ელექტრონიკასა და ენერგეტიკაში.",გამოყენება,გამოყენებას,გამოყენებამ,0.9500511884689331,0.07392284737982475,0.0073728156868753635,7.0835685931954915,0.00044366296060032584,11.138248265401348,0.97
48,wiki_thermotechnics_02911,8,"თუ ორთქლის კონდენსაციის დროს სითხე წარმოიქმნა, [MASK] ჩამოედინება ზედაპირიდან სიმძიმის ძალის ზემოქმედებით ან წაიტაცება მოძრავი ორთქლით.",იგი,მას,მან,0.06504296511411667,3.9424631627134863,0.00409518601372838,7.931855300442065,5.717111707781439e-05,14.094353994784731,0.89
49,wiki_zoology_02997,12,"იგი იკვლევს ორგანული სამყაროს ისტორიას, იმ ცხოველების ნამარხ ნარჩენებს, [MASK] ცხოვრობდნენ წარსულ გეოლოგიურ ეპოქებში.",რომლებიც,რომლებსაც,რომლებმაც,0.9604068398475647,0.05828241666365653,0.001446200883947313,9.433516321484133,0.0011887460714206102,9.716343711400743,0.98
50,wiki_automotive_00335,1,"[MASK] სამოქალაქო ინჟინერია XVI საუკუნის ჰოლანდიაში გამოჩნდა და გულისხმობდა გზების და ხიდების მშენებელ სპეციალისტს, პირველი სასწავლო დაწესებულებები ინჟინერთა მოსამზადებლად ჩამოყალიბდა დანიაში XVII საუკუნეში, შემდეგ - დიდ ბრიტანეთში, საფრანგეთში, ავსტრიაში, გერმანიაში და სხვაგან.",ტერმინი,ტერმინს,ტერმინმა,8.378472446300398e-16,50.08416228084018,1.7514931095673824e-16,52.34226420565732,6.721561834682185e-17,53.723981113809465,1.0
51,wiki_aviation_00374,2,"სააგენტოს [MASK] შედგება საავიაციო უშიშროების დეპარტამენტის, ლიცენზიების სახელმწიფო რეესტრის, საერთაშორისო ურთიერთობების დეპარტამენტისა და ფინანსური და ეკონომიკური დეპარტამენტებისგან.",სტრუქტურა,სტრუქტურას,სტრუქტურამ,1.1876187944940422e-06,19.68349673953904,3.444793536189287e-08,24.7910072415516,2.298756252251601e-09,28.69649935544253,0.75
52,wiki_aviation_00381,1,"[MASK] ძირითადად გამოიყენება უძრავფრთიანი თვითმფრინავების აღსანიშნავად, საზღვაო ბაზირების შვეულმფრენებს ოპერაციების ჩატარება უფრო ფართო სპექტრის საზღვაო ხომალდებიდან შეუძლიათ.",ტერმინი,ტერმინს,ტერმინმა,2.8858118106835445e-16,51.62187229620857,3.819593476622904e-17,54.53935851421402,1.1403607727598927e-17,56.28328729507172,1.0
53,wiki_biochemistry_00428,14,"ლიპიდები (ბერძნ. λίπος, lípos — ცხიმი) — ცხიმისებრი ნივთიერებები, [MASK] ყველა ცოცხალი უჯრედის შედგენილობაში შედის და განსაკუთრებული მნიშვნელობა აქვს სასიცოცხლო პროცესებისათვის - განაპირობებს უჯრედის განვლადობას, მოქმედებს მრავალი ფერმენტის აქტივობაზე, მონაწილეობს ნერვული იმპულსის გადაცემაში, კუნთის შეკუმშვაში, უჯრედებს შორის კონტაქტობის წარმოქმნაში, იმუნოქიმიურ პროცესებში.",რომლებიც,რომლებსაც,რომლებმაც,0.623874306678772,0.6806726994491594,0.0002180556766688823,12.163015830792656,1.2094100384274496e-05,16.33533701552952,0.92
54,wiki_bioinformatics_00482,1,"[MASK] ბიოლოგიური საინჟინრო გამოიყენება, აგრეთვე, გარემოსდაცვითი ცვლილებების აღსაწერად: ნიადაგის დაცვა, ფერდობების სტაბილიზაცია, წყლის და სანაპიროს დაცვა, ქარიშხალი, მცენარეული ბარიერები.",ტერმინი,ტერმინს,ტერმინმა,3.712431693168806e-17,54.5804131317733,1.0268271282654846e-17,56.434584296265385,1.983201590135734e-18,58.806874374678486,1.0
55,wiki_biotechnology_00533,3,"ინსულინის დასამზადებლად [MASK] მცირე რაოდენობით იღებენ ადამიანის უჯრედებს და მისგან გენეტიკურ მასალას (დიენემი) გამოყოფენ, რომელიც ინსულინის დასამზადებელ ინსტრუქციებსაც შეიცავს.",მეცნიერები,მეცნიერებს,მეცნიერებმა,2.565713722996465e-09,28.53799264749237,5.6979928612796495e-11,34.03075522957604,3.5091999702076804e-11,34.730066882339834,0.85
56,wiki_cellular_00596,1,"[MASK] ძირითადად მოხდა პალეონტოლოგიაში, გარდამავალი ნამარხების და განვითარების ბიოლოგიაში კომპლექსური უჯრედული მექანიზმის შესწავლის გზით.",ეს,ამას,ამან,4.971015187038575e-06,17.618028058433158,3.689551704155749e-07,21.37005113071216,7.2329248925408655e-12,37.008557968007274,0.98
57,wiki_children's_00639,7,"იგი მოისყიდის მიგასა და ჟულიოს, [MASK] მთელი ფულით გარბიან და არაფერს უტოვებენ ნეზნაიკასა და კოზლიკს.",რომლებიც,რომლებსაც,რომლებმაც,0.8299051523208618,0.2689816308318528,0.004847034346312286,7.688681979116955,0.002032007556408644,8.942878517604662,0.93
58,wiki_computer_00675,2,"იგივე [MASK] შეიძლება იყოს ადამიანისთვის აღქმად ფორმაში, რომელსაც პროგრამის კოდი (ან სორს კოდი) ეწოდება.",პროგრამა,პროგრამას,პროგრამამ,0.006440371740609409,7.278640321034083,0.00014092619552318823,12.792772573162686,7.382645343909666e-06,17.047430715002044,0.92
59,wiki_criminal_00753,8,"ფართოდ გავრცელებული აზრის თანახმად, თანამედროვე სისხლის [MASK] ჩაისახა XVIII საუკუნეში, როდესაც ძირითადმა ევროპულმა ქვეყნებმა მიიღეს შესაბამისი საერო კანონმდებლობა და მისი აღსრულების უზრუნველსაყოფად შექმნეს საპოლიციო სისტემები.",სამართალი,სამართალს,სამართალმა,1.1798613944480893e-07,23.014879276901972,2.2208444891424647e-10,32.06817257471805,1.1263652010750107e-11,36.3695343758841,0.82
60,wiki_cultural_00794,4,"თანამედროვე მნიშვნელობით, [MASK] კულტურა XVII საუკუნიდან იხმარება.",ტერმინი,ტერმინს,ტერმინმა,2.3272658575026534e-05,15.391004446593358,1.6398535286754208e-07,22.539929704789248,8.22954511482878e-09,26.85654016558938,0.73
61,wiki_agriculture_00040,7,სოფლის მეურნეობის განვითარების საერთაშორისო ფონდის სტრატეგიული [MASK] დეტალურად არის გაწერილი განვითარების საერთაშორისო ფონდის 2011-2015 წლების სტრატეგიაში: სოფლის მოსახლეობის სიღარიბის დაძლევა.,პოლიტიკა,პოლიტიკას,პოლიტიკამ,0.04863234981894493,4.361939888343359,0.0007209124203917326,10.437888374370504,0.000632406531306425,10.626860112051249,0.78
62,wiki_agriculture_00044,2,"ჩაის [MASK] ბრიტანეთის ინდოეთის დროს განვითარდა, როდესაც ოსტინდოეთის კომპანიამ სილჰეტის რეგიონში ჩაით ვაჭრობა დაიწყო.",მრეწველობა,მრეწველობას,მრეწველობამ,3.7042778308496135e-13,41.295872924851956,2.1918889740265513e-16,52.018674795026165,7.015609703087467e-18,56.98413721889607,0.77
63,wiki_agrochemistry_00049,1,"[MASK] მჭიდროდ უკავშირდება ნიადაგთმცოდნეობას, მიწათმოქმედებას, მეტეოროლოგიას, მცენარეთა ფიზიოლოგიასა და ბიოქიმიას, სასოფლო-სამეურნეო მიკრობიოლოგიას, ფიზიკას, ქიმიას.",იგი,მას,მან,1.1399388100130624e-09,29.708396468947107,3.3892639805799256e-08,24.814452750296546,3.288905858767069e-08,24.857817045858294,1.0
64,wiki_archaeology_00146,11,"არქეოლოგიური ძეგლების დასათარიღებლად გამოიყენება პალეოკლიმატოლოგიის, პალეობოტანიკის, პალეოზოოლოგიის მეცნიერებათა [MASK].",მიღწევები,მიღწევებს,მიღწევებმა,1.7252277721530595e-11,35.754422198355556,1.312957863228121e-14,46.11417271187795,1.1553294478920284e-18,59.58640140605624,0.72
65,wiki_archaeology_00147,10,მასობრივი არქეოლოგიური მასალის შესწავლისას ხშირად გამოიყენება სტატისტიკურ — კომბინატორული [MASK].,მეთოდები,მეთოდებს,მეთოდებმა,0.004746260183590703,7.718993095363407,2.7804031436659358e-06,18.456274488101954,1.5806696010630393e-07,22.592960823853495,0.73
66,wiki_art_00196,2,"კრეატიული [MASK] უმეტესწილად იყოფა სხვადასხვა სპეციფიკურ კატეგორიებად, ადვილად გასარჩევ კატეგორიებად, როგორებიცაა მედია, ჟანრი, სტილი და ფორმა.",ხელოვნება,ხელოვნებას,ხელოვნებამ,0.005033178720623256,7.634314457981836,2.5630942959649126e-06,18.573682013122124,2.333865280622132e-07,22.030775378482392,0.76
67,wiki_art_00204,5,"კულტურული შოკი - ეს [MASK] XX საუკუნის 50-იანი წლების მიწურულიდან გვხვდება სამეცნიერო ლიტერატურაში დაძაბულობის, დაურწმუნებლობისა და შფოთვის იმ შეგრძნების აღსანიშნავად, რომელსაც ადამიანი ან ადამიანთა ჯგუფი (მაგალითად, მასობრივი ემიგრაციის შემთხვევაში) განიცდის ახალ და უჩვეულო კულტურულ გარემოში აღმოჩენისას (K. Oberg, Culture Shock and the Problem of Adjusment in New Cultural Enviroments).",ტერმინი,ტერმინს,ტერმინმა,0.14583616947208802,2.777579521679346,1.3000682869118213e-05,16.231053070720268,3.4605778045577207e-06,18.140555627943566,0.89
68,wiki_art_00211,1,[MASK] მუდმივად თანამშრომლობს ხელოვნების სხვა ინსტიტუტებთან გამოფენების თანადაფინანსებისა და მოწყობის მიზნით.,მუზეუმი,მუზეუმს,მუზეუმმა,1.0893038648873697e-07,23.130090209499194,3.5770618721689723e-12,38.02436206591226,9.957593651009863e-13,39.86926809035854,0.96
69,wiki_art_00229,3,"ძირითადად, [MASK] დაკავებულია კულტურული პოლიტიკის ფორმირებით და ქმნის ინფრასტრუქტურას შიდა თანამედროვე ხელოვნების განვითარების პროექტებისთვის.",ცენტრი,ცენტრს,ცენტრმა,0.0001081082809832879,13.175235343285859,2.633413927132393e-09,28.500418548065145,7.47219073934051e-10,30.317749666311535,0.79
